epoch,loss,iou,dice,val_loss,val_iou,val_dice
43,0.3581066892528143,0.5551163091278467,0.7021599499905695,0.3006225834127332,0.6651288525002902,0.7894383747069562
44,0.3526267395889172,0.5598927942700074,0.7065278779043526,0.330848687007779,0.6091781375838108,0.7471274117954442
45,0.3452938190493427,0.5834672281243762,0.7255041447819256,0.3609614196370859,0.6237866116351769,0.7580006171445377
46,0.3543618336075642,0.5659172019509019,0.7118434617753888,0.3352770360766864,0.6420395530638148,0.7728330492973328
47,0.3637950458243245,0.5483517198533309,0.6948994021923816,0.3101509990262203,0.6636642960251354,0.790748589351529
48,0.352255248388306,0.5643206996018769,0.7089888358213863,0.3264253505917846,0.6177384843591784,0.7523575913710673
49,0.3440653982221103,0.5890941064133018,0.7300488860880743,0.2993556505343953,0.6551252496047099,0.7828925994576
50,0.3512332742331457,0.5678863785550242,0.7135585429238491,0.3318327196308824,0.6293916008511528,0.7599705125464767
51,0.3521584279713083,0.571976693805124,0.717633171159713,0.3516995134900827,0.6030206997863582,0.7400164398990694
52,0.3538496472307893,0.5657268402273538,0.7083072747851982,0.3115335370673508,0.6205970244329484,0.7590379587939529
53,0.3437368144265941,0.5926134986955611,0.7343616629721689,0.3061100454604039,0.6641748400985218,0.791949417747435
54,0.3343633513470165,0.6083102480309909,0.7459946829276006,0.3046209348029777,0.6937024603124524,0.8118187785148621
55,0.3318028298557782,0.6173906068577141,0.7528023512148466,0.304762743535589,0.6747784458222936,0.7947502693191904
56,0.3296453994317133,0.633511484402125,0.7644601808708222,0.3334614575886335,0.6620608108942626,0.7841554870370959
57,0.3344940015527068,0.6296559836043686,0.7623890064290313,0.319076586453641,0.6791366583011189,0.7981163957079903
58,0.3337299231378758,0.6116908698296938,0.7487913304176487,0.2975475118785608,0.6997810035455422,0.8163079218786271
59,0.3268443673360543,0.6362101462532262,0.7683919040394611,0.3309906447520021,0.6399477241469211,0.7662590194921024
60,0.3259183825528035,0.6378568150713796,0.7687037296471049,0.3143098066087629,0.686961184759609,0.8051913087485266
61,0.3287981305210317,0.6241990875025265,0.7596981957799098,0.3220288167234327,0.6601843618955768,0.7848552739033934
62,0.3225021860638603,0.6483853434930082,0.7778460141576704,0.3207815978370729,0.6728676410972095,0.7938409555153768
63,0.32250370573802073,0.6466738789296541,0.7743864108304508,0.28568162781293277,0.7181358327631091,0.828910451443469
64,0.3312185644859173,0.6219175719335431,0.7563232801488189,0.2910325033742873,0.7098698508544047,0.8209957333861805
65,0.3291573501268371,0.629913223815746,0.7639722179193966,0.32364824756247096,0.6357872261375678,0.7621290244039942
66,0.31900898232811786,0.6460645838839109,0.7759437568363596,0.3008090521468491,0.7087876601297347,0.8226296510852751
67,0.32779830095709345,0.6469905762398829,0.7760002339472536,0.309203852884105,0.7122431846915699,0.825261332949654
68,0.3242066953270162,0.6352619642361266,0.7684899131294156,0.31872150546214617,0.6885935517608143,0.8068051201398255
69,0.3276018698195942,0.6452137993984535,0.7744764702730491,0.32730590075743005,0.6875134403588342,0.8053959637391762
70,0.326148902172925,0.6409845149419346,0.7705546011690234,0.31192614944254765,0.67890493889324,0.8007420145097326
71,0.323211382891311,0.6396004562495184,0.7682033259360517,0.2848268253881423,0.7251686805584392,0.8349258186387234
72,0.3191257148492532,0.6554215985243438,0.7847825435341381,0.29926182256370293,0.7105388133252253,0.8238993062347663
73,0.31942374320303807,0.6514330953359604,0.7789193897462282,0.28888922148063534,0.7126980990659996,0.8245879108788537
74,0.3185886044482716,0.6544228533252341,0.7819803330253382,0.28231421161870485,0.72992107614142,0.8377560396663478
75,0.3169481126499958,0.6653960135872247,0.7902768344664183,0.3251038921661064,0.6781600733272365,0.7979011213193175
76,0.32371466069436466,0.6535321806297928,0.7810725235059613,0.2884952567639898,0.7574469300567127,0.8573585406678622
77,0.3145527856760338,0.6761229883451931,0.7984690653984664,0.2950983995296916,0.7297316056783082,0.8366733545162639
78,0.31483393883118865,0.6658537805568977,0.7909360691660741,0.29539737789357295,0.7292061897574879,0.8373447715258989
79,0.31196639711251023,0.6642910520561406,0.7882191314071906,0.2788826324900643,0.7224092512834267,0.8321641058218284
80,0.32351459208570543,0.6516704774293743,0.7800773198975891,0.29066727395917547,0.7591071773747928,0.8583785999016683
81,0.3126120781067942,0.6632881152336715,0.7892376602184578,0.2909469277155204,0.6889508835604934,0.8031560632049061
82,0.3153569741082973,0.6672196598326574,0.7907587270267674,0.27997930665485193,0.7438515923062309,0.8463197389587027
83,0.3182249810607707,0.6622923356099207,0.7877985493081515,0.3288650248871475,0.6479936256760457,0.7718387490413228
84,0.3093694336101657,0.6872714205843503,0.8058124717141761,0.29243816410908935,0.7468340543449902,0.849997025044238
85,0.31351139201003997,0.6757681836358836,0.7977681045160919,0.29999774157023823,0.752387668265671,0.8546162589651639
86,0.318018986309161,0.6583814910445057,0.7852043734222162,0.266619326149831,0.7447238193183648,0.8487203170041568
87,0.31853443066604803,0.6599205028815348,0.7854999198776776,0.27318783763979304,0.7652881682896223,0.8628540244258818
88,0.30784042265082967,0.6843550762192148,0.8047902772172553,0.2959476689823338,0.7527330947704003,0.854282235512968
89,0.30632872390942495,0.6854641833266274,0.8050948227526712,0.27863967662951983,0.757785394543507,0.8574823981425801
90,0.31362435832375385,0.6741645590203708,0.7958098117445336,0.28968398541700646,0.7522621330667715,0.8543538998384945
91,0.3200768523040365,0.6585824465165373,0.7848117131678785,0.2800318545005361,0.739383759068661,0.8449718375675014
92,0.31360979231654623,0.6723387241363525,0.794430179429836,0.3058342127526393,0.7197974285141366,0.827896948720588
93,0.312536961353216,0.6817193798354415,0.8013096056023582,0.25758811098630313,0.7843542997954321,0.8763021582462749
94,0.3127702618720102,0.6802480208580611,0.8015148781362127,0.28789821706834384,0.7588234788081685,0.8593896217033511
95,0.31157694708128447,0.6800474539154866,0.7995407046353231,0.287984949154932,0.7246983491006445,0.8351356865929775
96,0.30127598369707825,0.696212741683741,0.8147629538520438,0.29728738988032105,0.719201997655337,0.8290493928018163
97,0.3151559326492372,0.6675416150542556,0.7913207235883494,0.2580773444449315,0.765757146428843,0.8626113025868525
98,0.3056126365163287,0.6947505741578633,0.8125942742726842,0.30548618367460906,0.7035124780701809,0.817383053849955
99,0.3037713756326769,0.692283276407445,0.8093250242413067,0.2855990316535606,0.7527177363145546,0.8532888645031413
100,0.3028496531922309,0.6956115583660173,0.8123987571137851,0.29727622402496023,0.7578672835084258,0.8567563324678139
101,0.3071134045231538,0.6888514400505629,0.8072298396317685,0.2835621687232471,0.7521177246922353,0.8532879225543288
102,0.30888782319475394,0.6743530997487365,0.7974619088602848,0.2850876821846258,0.7504821693310972,0.8514216170936334
103,0.30264722568089847,0.7122026821140384,0.8246685413063549,0.2677705454044655,0.7821057526791682,0.8725995343239581
104,0.3015539842795153,0.7136413279126902,0.8253197799452016,0.2618563253371442,0.7842636548104833,0.8745726014746994
105,0.29841929576436027,0.7120770289272559,0.8239745597858898,0.2565638867558026,0.8009283816228148,0.8857461233608058
106,0.30485908980252313,0.688110139770586,0.8041285151829485,0.27224505387368747,0.7835920433529088,0.8731073483091886
107,0.29781123250722885,0.7168760785802466,0.8296398232217694,0.26574026707743037,0.771402473332452,0.865643855978231
108,0.2935208885884676,0.7279152564826559,0.8358215806914158,0.2719258177475851,0.7814923808222911,0.8725629351178154
109,0.2911085545039568,0.7263098224753239,0.8352523250658004,0.26826660896911,0.7895545617478793,0.8788090338472461
110,0.2899060949194627,0.7353827457447522,0.8422317121361123,0.2934030861151023,0.7686566524818296,0.8643911979237541
111,0.29254810426567424,0.7393823837647673,0.8452908250152088,0.27666117812766405,0.7925236107873135,0.8807690993684237
112,0.29042432200713236,0.734112494304532,0.8396438518997098,0.2830487479929064,0.7630304616005694,0.8600649921620478
113,0.29031945117672936,0.7393821668429453,0.8437573929302028,0.2656097514707534,0.8036516171986939,0.8878330236575642
114,0.29496043053318244,0.7363450734830294,0.8414186588564857,0.2773696970744211,0.7739434144536003,0.8686208158242897
115,0.294008804882159,0.7346663521450074,0.840740835568944,0.260291151335982,0.7927336751437578,0.8807278168006022
116,0.28832815819587865,0.7481456039870371,0.8490561911317168,0.271110580592859,0.8039812533581843,0.888605465654467
117,0.2901077640594029,0.741510922791528,0.8450209644974255,0.2867512707827521,0.7758541146262747,0.8690305039530895
118,0.29192644772959536,0.7338716952038593,0.8391876882705532,0.28182524638097795,0.788684606552124,0.8788795617760204
119,0.29217885886547995,0.7379180713266623,0.8418093993038428,0.27355628741569205,0.7794852139519863,0.8704956662459452
120,0.2945526928686705,0.7337147837779561,0.8394722293634884,0.2562888572450544,0.8020625114440918,0.8869275802471599
