image_id,unet_iou,unet_dice,deeplab_iou,deeplab_dice
319,0.9317882657051086,0.9646898508071899,0.8617223501205444,0.9257259368896484
32,0.9278196692466736,0.9625585675239563,0.937443733215332,0.9677119851112366
320,0.9168248772621155,0.9566078782081604,0.8192854523658752,0.9006673097610474
321,0.9358436465263367,0.9668586850166321,0.930436909198761,0.963965117931366
322,0.936098575592041,0.9669947624206543,0.9328453540802002,0.9652560949325562
323,0.8866651654243469,0.9399284720420837,0.9367971420288086,0.9673672914505005
324,0.9490169286727905,0.973841667175293,0.9336925745010376,0.9657094478607178
325,0.921044647693634,0.9588997960090637,0.9533579349517822,0.9761220812797546
326,0.9210202097892761,0.9588865637779236,0.9246293902397156,0.9608389139175415
327,0.9167184829711914,0.9565499424934387,0.904219388961792,0.9497008919715881
328,0.893132209777832,0.9435497522354126,0.902466356754303,0.9487330317497253
329,0.7203608155250549,0.8374531865119934,0.8961185216903687,0.9452136158943176
33,0.9353256225585938,0.966582179069519,0.9435861110687256,0.970974326133728
330,0.8842207193374634,0.9385532140731812,0.9246231317520142,0.9608355164527893
331,0.915234386920929,0.9557414054870605,0.927003800868988,0.9621193408966064
332,0.9295862913131714,0.9635084271430969,0.9370701909065247,0.9675129055976868
333,0.9322758913040161,0.9649510979652405,0.9339781403541565,0.9658621549606323
334,0.8747443556785583,0.9331879019737244,0.8936448097229004,0.9438357353210449
335,0.9148070812225342,0.9555083513259888,0.9257537722587585,0.9614456295967102
336,0.9257978796958923,0.9614694118499756,0.945942223072052,0.972220242023468
337,0.896785318851471,0.9455844163894653,0.9112381935119629,0.9535579681396484
338,0.6909842491149902,0.8172568678855896,0.9314368367195129,0.9645014405250549
339,0.8941947817802429,0.9441423416137695,0.8910818696022034,0.9424043297767639
34,0.9410659074783325,0.9696382880210876,0.9353000521659851,0.9665685296058655
340,0.8838109970092773,0.9383223652839661,0.7959019541740417,0.8863534927368164
341,0.9008764028549194,0.9478537440299988,0.8190269470214844,0.9005110859870911
342,0.6534020304679871,0.7903728485107422,0.9443297386169434,0.9713678956031799
343,0.9231373071670532,0.9600326418876648,0.9128926992416382,0.9544630646705627
344,0.8884485960006714,0.9409295916557312,0.9567464590072632,0.977895200252533
345,0.7038226127624512,0.8261688351631165,0.9494691491127014,0.9740796685218811
346,0.929087221622467,0.9632402062416077,0.9124389290809631,0.9542149901390076
347,0.7566155791282654,0.8614469766616821,0.8310981392860413,0.9077592492103577
348,0.5812705755233765,0.7351943254470825,0.959074079990387,0.9791095852851868
349,0.8237220048904419,0.9033415913581848,0.9497770071029663,0.9742416739463806
35,0.9026347994804382,0.9488261342048645,0.946941614151001,0.9727478623390198
350,0.7745452523231506,0.8729506731033325,0.8102861642837524,0.8952022790908813
351,0.4292856454849243,0.6006996035575867,0.8201515078544617,0.9011903405189514
352,0.8580562472343445,0.9236063361167908,0.8618579506874084,0.9258041977882385
353,0.9153251647949219,0.9557908773422241,0.9193915724754333,0.9580031037330627
354,0.9114993810653687,0.9537009596824646,0.9138774275779724,0.9550009965896606
355,0.7409337759017944,0.8511912226676941,0.8438306450843811,0.9153016805648804
356,0.7805253863334656,0.876736044883728,0.8895357847213745,0.94153892993927
357,0.784503698348999,0.8792402148246765,0.7783862948417664,0.8753849267959595
358,0.833182692527771,0.9090012311935425,0.9163590669631958,0.9563542604446411
359,0.8875712752342224,0.940437376499176,0.8782292604446411,0.9351672530174255
36,0.9064906239509583,0.9509521126747131,0.9031963348388672,0.9491362571716309
360,0.8613640069961548,0.9255191683769226,0.8693754076957703,0.9301239252090454
361,0.9084246754646301,0.952015221118927,0.9201443791389465,0.9584116339683533
362,0.865644633769989,0.9279844760894775,0.8985996842384338,0.9465920925140381
363,0.509392261505127,0.6749634146690369,0.6938202381134033,0.8192371726036072
364,0.8358974456787109,0.910614550113678,0.7913897037506104,0.8835483193397522
365,0.8524974584579468,0.9203764200210571,0.8231292366981506,0.9029850959777832
366,0.8843205571174622,0.9386094808578491,0.8023800849914551,0.8903561234474182
367,0.8277016878128052,0.9057295322418213,0.7817460298538208,0.8775055408477783
368,0.7841924428939819,0.8790447115898132,0.7295660972595215,0.8436406254768372
369,0.896766185760498,0.9455737471580505,0.8151999711990356,0.8981930613517761
37,0.9264692664146423,0.9618313312530518,0.9190688133239746,0.9578279256820679
370,0.8593607544898987,0.9243614673614502,0.7649334073066711,0.8668127655982971
371,0.8227079510688782,0.9027315378189087,0.7309812307357788,0.8445860147476196
372,0.8110445737838745,0.8956649303436279,0.7183942198753357,0.8361227512359619
373,0.8059800863265991,0.892568051815033,0.7954545617103577,0.8860759735107422
374,0.8909691572189331,0.9423412680625916,0.7413185834884644,0.8514450788497925
375,0.8445058465003967,0.915698766708374,0.7598978281021118,0.8635703921318054
376,0.8594807982444763,0.9244309663772583,0.8735885620117188,0.9325297474861145
377,0.8662251830101013,0.9283179640769958,0.7644404172897339,0.8664961457252502
378,0.8939992785453796,0.9440333843231201,0.7888497114181519,0.8819630742073059
379,0.7571825981140137,0.8618143200874329,0.8144578337669373,0.8977423906326294
38,0.9525760412216187,0.9757121205329895,0.9304907321929932,0.963994026184082
380,0.861621618270874,0.9256678223609924,0.8796153664588928,0.9359525442123413
381,0.8105190396308899,0.8953444361686707,0.8455653786659241,0.9163212180137634
382,0.8214953541755676,0.9020010232925415,0.7815499901771545,0.8773820400238037
383,0.8654828667640686,0.9278914928436279,0.8211643099784851,0.9018014073371887
384,0.932349681854248,0.9649906754493713,0.9108971357345581,0.9533711671829224
385,0.9257001876831055,0.9614167213439941,0.9366266131401062,0.967276394367218
386,0.8657055497169495,0.9280194640159607,0.8986663818359375,0.9466290473937988
387,0.7810266017913818,0.8770521879196167,0.8920276761054993,0.9429330229759216
388,0.9114423394203186,0.9536697268486023,0.9467617869377136,0.9726529121398926
389,0.6970289349555969,0.8214697241783142,0.8605141043663025,0.9250283241271973
39,0.9451342225074768,0.9717932939529419,0.9352861046791077,0.9665610790252686
390,0.8684318661689758,0.9295836687088013,0.9647543430328369,0.9820610284805298
391,0.45679354667663574,0.6271218657493591,0.7214933037757874,0.8382179737091064
392,0.8827767968177795,0.9377391934394836,0.8820013403892517,0.937301516532898
393,0.908728301525116,0.9521819353103638,0.8792662620544434,0.9357548952102661
394,0.9336369633674622,0.9656797051429749,0.920028805732727,0.9583489894866943
395,0.9175688028335571,0.9570126533508301,0.9132052063941956,0.9546338319778442
396,0.9284430742263794,0.9628939628601074,0.9115654826164246,0.9537371397018433
397,0.9318355917930603,0.9647151827812195,0.9265482425689697,0.9618738889694214
398,0.9372431635856628,0.9676050543785095,0.9319307208061218,0.9647662043571472
399,0.8334994912147522,0.909189760684967,0.9277957081794739,0.96254563331604
4,0.9474364519119263,0.9730088710784912,0.9545343518257141,0.9767383933067322
40,0.9361370801925659,0.967015266418457,0.9184812903404236,0.9575087428092957
400,0.9212732315063477,0.959023654460907,0.8641282320022583,0.9271124601364136
401,0.9254488945007324,0.9612811803817749,0.9525185227394104,0.9756819605827332
402,0.9356041550636292,0.9667308926582336,0.9399886131286621,0.9690661430358887
403,0.9382473230361938,0.9681399464607239,0.9292171001434326,0.9633100628852844
404,0.9337009191513062,0.9657138586044312,0.9237667918205261,0.9603729844093323
405,0.9149023294448853,0.9555603265762329,0.9089856743812561,0.9523231983184814
406,0.9446039795875549,0.9715129733085632,0.9290968179702759,0.9632453918457031
407,0.910122275352478,0.9529466032981873,0.9341105818748474,0.9659329652786255
408,0.9294009804725647,0.9634088277816772,0.8097922801971436,0.8949007987976074
409,0.9199272394180298,0.9582938551902771,0.9416695833206177,0.9699586033821106
41,0.9419512748718262,0.9701080322265625,0.9423558712005615,0.9703226089477539
410,0.9205790758132935,0.9586473703384399,0.8531205058097839,0.9207394123077393
411,0.8531590700149536,0.9207618236541748,0.8465879559516907,0.9169213175773621
412,0.8296738862991333,0.9069090485572815,0.7033528089523315,0.8258451223373413
413,0.674935519695282,0.8059241771697998,0.6143969893455505,0.7611473202705383
414,0.8596915006637573,0.9245527982711792,0.9349674582481384,0.9663909077644348
415,0.9118788242340088,0.9539086222648621,0.8546953201293945,0.9216557741165161
416,0.9044677019119263,0.9498378038406372,0.8983679413795471,0.9464634656906128
417,0.8953033685684204,0.9447599649429321,0.7864071726799011,0.8804343938827515
418,0.8515915274620056,0.9198481440544128,0.600018322467804,0.7500143051147461
419,0.8435645699501038,0.9151450991630554,0.87872314453125,0.9354471564292908
42,0.9306768178939819,0.9640938639640808,0.9207983613014221,0.9587662816047668
420,0.7938908934593201,0.8851050138473511,0.7975600957870483,0.8873807787895203
421,0.8734183311462402,0.9324327707290649,0.8996800780296326,0.9471911191940308
422,0.8692088723182678,0.9300286173820496,0.8341540098190308,0.9095790386199951
423,0.7303051948547363,0.8441345691680908,0.8326241374015808,0.9086687564849854
424,2.914602115211551e-09,2.914602115211551e-09,0.5402796268463135,0.7015344500541687
425,0.4861951768398285,0.654281735420227,0.7215657234191895,0.8382668495178223
426,0.8680199384689331,0.929347574710846,0.7911874651908875,0.883422315120697
427,0.7325955629348755,0.8456624746322632,0.8046720623970032,0.8917654156684875
428,0.8277341723442078,0.9057489633560181,0.8827657699584961,0.937732994556427
